UK Prime Minister Boris Johnson challenges the opposition to call a confidence vote that could trigger an election,fear
The Libya Gamble: Inside Hillary Clinton＊s Push for War & the Making of a Failed State,anger
Mad Hot Printmaking,neutral
Highly Unlikely,neutral
Highest Ranking Officer In Freddie Gray Case Acquitted Of All Charges,neutral
Winston＊s 3 TD passes help Bucs beat 49ers 34-17,joy
Giornale Adriatico-Mediterraneo: Urbino,neutral
Award yourself an active life,joy
Two Boys Sue the U.S. Government for Separating Them From Their Fathers,anger
China Passengers Storm Airport Tarmac After 15-Hour Delay,fear
What Sam Harris and the ＆New Atheists＊ Got Wrong: Religion and the Christian Right Aren＊t Our Biggest Problems,surprise
It＊s Time to Try Fossil-Fuel Executives for Crimes Against Humanity,anger
"Isaac Churns in Gulf, To Become Cat 2 Hurricane",fear
Autopsy: Condemned US man apparently hanged self,neutral
Katy Perry's confessional weekend,neutral
Vox Sentences: Basque separatists lay down their arms,neutral
A Democrat Just Picked Up a Republican Seat In Georgia 每 By Running Against Anti-Gay Discrimination,neutral
Ukraine＊s Experience With A Puppet Church Prefigures Francis＊s Capitulation To Communist China,disgust
Widespread Fish Consumption Drives Fears of Empty Oceans,sadness
Katie Couric's Notebook: Tea Parties,neutral
Countryside Power <COU_u.TO> news release,neutral
Rep. Keith Ellison wins Minnesota attorney general Democratic primary,surprise
Kevin Durant snags cover of 'NBA 2K15',neutral
ACLU Suit to Allow Women in Combat Is About Equality & Recognition,joy
Bolsonaro despreza os nordestinos. E ele n?o est芍 sozinho.,neutral
China media: Tibetan blaze probe,neutral
From the Trade Unions to Modi＊s BJP,neutral
Outlook overshadows strong quarter at Coca-Cola,fear
US B-52 bombers changed flight plan after North Korea threatened Trump summit,anger
"Book News: Twain Poetics, Shelves by Chanel",joy
Israel's Netanyahu to meet May in Downing Street,neutral
Poland's PM accuses opposition of obstructing compromise,neutral
Gabby Giffords Leads The Democratic Convention In The Pledge Of Allegiance,joy
Your pictures of Scotland: 6-13 November,joy
China＊s new $15bn tech fund emulates SoftBank＊s Vision Fund,surprise
Trump Is Either With Us or He Is Against Us,disgust
My Ten Picks for Cooperstown＊s Class of 2016,neutral
Freshly Baked Bread In A Jiffy,surprise
＆For the Record＊: America＊s No. 1 Terror Target,neutral
Can Congress Credibly Censure President Trump?,neutral
The most respected Supreme Court reporter of her generation slams media ※objectivity§,neutral
Stiglitz: More Stimulus Needed to Revive Recovery,neutral
'Up Against the Clock': Rainy Forecast a Mixed Blessing as Recovery Efforts Continue in Calif. Camp Fire,neutral
Three Terrible Days of Violence,fear
Brooks Murder Trial Brings Back Memories of Painful Secret,fear
GoPro Returns Recalled Karma Drone To Market,neutral
McConnell Super PAC Slams Bannon's Comey Remarks,sadness
A Story of Love and Top Surgery in Words and Images,joy
U.S. Sanctions Are Driving Iran to Tighten Its Grip on Iraq,neutral
"Exclusive: OWS Activist Cecily McMillan Describes Seizure, Bodily Injuries in Arrest by NYPD",neutral
Hundreds gather at ceremony to bid farewell to Rosenstein,sadness
Surfing for Free Long Distance,neutral
"New Fire Hits the 405 Freeway, in the Heart of Los Angeles",fear
"Paul Manafort Said On A Monitored Phone Call In Jail That He's Being Treated Like A ""VIP,"" According To Prosecutors",anger
How to see the Supermoon this weekend,joy
Joaquin 'El Chapo' Guzm芍n's sons indicted on drug conspiracy charges,disgust
Pennsylvania's insurance signups dip slightly at nearly 400K,neutral
Judge Releases Innocent Mothers and Children From Jail-Like Texas Detention Centers,joy
"Terminally ill American robbed on Italian vacation, pens 'open letter' forgiving thief",surprise
Patients at Houston hospital await evacuation as food runs low ,fear
Emails Show Museum Canceled Palestine Event Because of Pressure From Pro-Israel Group,anger
UKIP on the Offensive＃ Literally! Deputy Leader Calls Ex-Tory MP a 'Nob',surprise
TJ35 CLIE Handheld,neutral
Backstory: Violence in Congo,sadness
A Glimpse of Pre-Quake Chengdu,fear
Iranian president: 'Our enemies do not accept logic',anger
Darts Can Be Dangerous,fear
The Latest: Inslee slams Bryant over Donald Trump,joy
Short selling 'fundamental part of an efficient market',neutral
NYT: Kavanaugh has calendars from 1982 that could negate assault allegations,neutral
Why Russians Like Donald Trump (Sort of),anger
"If We Want To Help Women, We Should Decriminalize Prostitution",surprise
※NYC＊s Jihad Against Debbie Almontaser.§ By Amy Goodman,anger
Aqu赤 las principales causas de infertilidad de mujeres y hombres,neutral
Kristen Stewart runs riot at pumpkin patch in punk inspired top and tattoo on show ,disgust
What＊s the True Cost of Fracking? This Eye-Opening Infographic May Surprise You,neutral
"Cop Breaks 17-Year-Old Girl's Jaw at Library, Lawsuit Alleges",surprise
Jeff Bezos＊s Vision of the Future Is Basically Blade Runner,surprise
Burnt Out On Leftovers Ideas? We've Got Some,joy
America＊s Most Wanted,fear
WATCH: Trump holds 'MAGA' rally in Florida,neutral
The 'Fireflies' of the Early Cosmos,neutral
Trump to Dems: 'Name it peaches',disgust
"With Haley at the Helm, Israel Lobbies for a Spot on the UN Security Council",neutral
Ex-wife accused Trump campaign CEO Bannon of anti-Semitic statements,disgust
Poll: Americans High on Legalization of Marijuana,neutral
"For Saudi Arabia, Action Must Follow Words",neutral
How companies could actually slim down the 'gender wage gap',joy
Trump: Mexican Troops Disarming American Soldiers Likely Drug Smuggling Cover-Up,fear
Going To Eleven,neutral
Conway blasts confirmation hearing 'show trials',anger
Lord Jonathan Sacks In Retrospect,neutral
10 Ways ,neutral
Derek Jeter will DH on Sunday,neutral
Get Paid to Use Your Phone by Putting Advertisements on Your Lock Screen,surprise
"British couple drives grueling 10,000-mile rally in electric car",surprise
Maryland Begins Sales of Medical Marijuana After Delays,neutral
37 People Charged in New York Fraternity Hazing Death,neutral
Asia's Richest Man Unveils Online Shopping Platform to Challenge Amazon in India,surprise
Novak Djokovic is dominating a field of tennis giants right now... if you think it's boring then sport might not be for you,neutral
"Japanese telecom Softbank invests $840M in India tech companies, banking on online growth",joy
Kirkpatrick wins suit that tried to kick her off ballot,neutral
Ban on tackle football before 8th grade opposed at rally,neutral
Traveling Mom: The Ultimate Hypocrite,disgust
MOVES: Marrinan to join HSBC as head of credit strategy,neutral
Stocks Post Mild gains Following Economic Data,neutral
"Indian Girls' Gang Rape, Murder Draws Outrage",anger
John Guidetti holding out for a return to Holland as Celtic striker looks set to depart Parkhead at the end of the season?,neutral
The European Choice,neutral
Whisky distilleries attract record visitor numbers,joy
Glenn Beck: Breitbart ＆Spinning In His Grave＊ Over Trump＊s Bannon Hire,anger
Is Obama Poised to Botch the Next Round of Fiscal Negotiations?,neutral
A New Deal for America? Yes We Can!,disgust
Report: Israel won't tip off U.S.,surprise
TONY HETHERINGTON: Uniform tax firm won me ㏒63... then took me to the cleaners for ㏒207,joy
"Trauma, Then More Trauma: How Long is Too Long for Immigrant Children to Be Detained?",disgust
Analysts: 3-D-Printing Stocks Rally Overdone,disgust
Sebelius Resigns after Botched Obamacare Rollout,disgust
Matthews: ＆Very Angry＊ White People Support ＆Enemy Of The State＊ And ＆Nasty＊ Cruz,anger
You're an Astronaut on a Spacewalk〞and Your Helmet Is Filling With Water,surprise
Day 81: Obama Sees Progress On Economy,joy
Lionel Messi Goes to 11,joy
Willie and Korie Robertson Reveal Something You Might Not Know About 'Duck Dynasty' and Uncle Si,fear
Sphinx Virtuosi Play Piazzolla and Golijov at Carnegie Hall,neutral
"In Sum, the Morning＊s News Is Bad. Bad, Bad, Bad.",disgust
Big Ben takes linemen out for BBQ dinner,neutral
Whispers of Jackie O,neutral
Saudi Prince Mohammed bin Salman Consolidates Power & Purges Rivals Under ※Anti-Corruption§ Pretense,fear
"Two Inmates Wreaked A Lot Of Havoc With Computers They Hid In Their Prison Ceiling, A Report Says",anger
How The 'Scarcity Mindset' Can Make Problems Worse,disgust
How Carrie Preston Became The Good Wife＊s Favorite Scene Stealer,fear
Brazil pulls out of electoral mission to Venezuela,fear
Sanders Backers Win Major Reforms as Democratic Nat＊l Committee Votes to Limit Superdelegate Power,neutral
"CNN＊s Stelter Tries To Use Drudge To Deflect Criticism, Gets Smacked Hard",joy
A Grand Plan to Make Silicon Valley Into an Urban Paradise,joy
Former DNC Chair Donna Brazile Deletes Tweet About Alleged Rapist Harvey Weinstein,neutral
Sexual Abuse in the Church: A Resource Guide for Recovery,neutral
LAST CHANCE,neutral
Your First Look at Another Year of Katniss Fever,neutral
"Budweiser Launches Complicated, Flag-Themed Marketing Campaign For Pride Month",neutral
Android Co-Founder Rich Miner on Why He's Rarely Wrong,neutral
"Saudi Prince Will Court Trump In Visit 〞 And Tech Execs And Hollywood, Too",surprise
The Culture Gabfest ※Ah Aliens! Ah Humanity!§ Edition,neutral
Cuomo neutralizes a potential progressive challenge,neutral
Neighbors Say North Dakota Pipeline Protests Disrupt Lives and Livelihoods,sadness
"Yemenis Celebrate as President Saleh Flees to Saudi Arabia, Transfers Power to Vice President",neutral
"It Was Top Down, Stupid",disgust
The Alger Hiss Democrats in Congress,disgust
Tees' new vision,neutral
New Issue-RCI Banque prices 500 mln NOK 2015 bond,neutral
"South Africa's Nampak Battles Dollar Scarcity in Angola, Nigeria",neutral
One Word Explains What Caused the Financial Crisis: Fraud,anger
Conservative writer explains why suburban polls in battleground states should worry Republicans,neutral
10 Signs Trump＊s Top Homeland Security Cop Wants to Drag America Into a Paranoid Apocalyptic Police State,anger
5 Things You Need to Know to Get Lean,joy
MSNBC＊s Jason Johnson: Biden Trying to Win Nom with ＆Obama Mask＊,disgust
Undercover detective accused of 'corrupting' trial,disgust
Soccer-Real Madrid sign Adebayor on loan,neutral
Amazon NOT 'the Lungs of the World' but Scientist Tells CBN News There's Still a Big Reason to Worry About the Fires,neutral
There＊s No Such Thing as Pristine Nature,neutral
Where's the Afterglow?,sadness
Paula looks for a new job,neutral
"Clippers Players Were Distracted, Angered by Sterling's Comments",anger
13 Hard-Hitting Questions Liberal Reporters Asked Obama,neutral
State Department Team Led by Former Raytheon Lobbyist Pushed Mike Pompeo to Support Yemen War Because of Arms Sales,disgust
The Latest: Ex-FIFA executive Adamu faces further sanctions,disgust
How Is BP Putting Its Clean-up Dollars to Work?,neutral
Mormon church warning: Beware of those fancy coffee drinks,fear
"AFL: Magpies run rampant over Greater Western Sydney, Saints hold off Demons",neutral
How To Vote When There＊s Nobody To Vote For,disgust
Prosecutors believe suspects in Ortiz shooting wanted in US,fear
Lol Nothing Matters,surprise
HS cross country: Historic ending 〞 Soda Springs girls win record 11th consecutive state title,joy
Ed Koch＊s Honesty,neutral
"DNA Test Reveals Donald Trump, Jr., Is Fifty Per Cent Idiot",disgust
The Honest Trailer for Jaws Promises the Most Masterful ※Cheeseball B-Movie§ Ever Made,surprise
Look Who The RNC Invited To Ask Questions At The GOP Debate,surprise
"The Last, Best Hope for Conservatives",surprise
We Need Local News Sources to Protect Democracy 每 Corporate Owners Are Destroying Them,fear
Switch to digital projectors imperils some theaters,neutral
Trump ups his attacks with Mueller report due Thursday,surprise
"Tennis, Anyone?",neutral
Tancredo Targets Hickenlooper on ＆Backwards Thinking＊ Comment,anger
Listen to an FBI ※Honeypot§ on the Job,neutral
Man at center of Nobel literature scandal charged with rape,disgust
7 authors tell us how 20 years of Harry Potter shaped their lives,neutral
"USA should take lesson from Cano, Dominicans",neutral
The State Department Says Russia Is Invading Ukraine〞Should We Believe It?,fear
MI6 spy 'could have died in sex game that went wrong',disgust
Hagel cancels creation of new medal,joy
Muhammad Ali,neutral
Can This Waffle Save America?,neutral
Obituary: Miriam Rodr赤guez Mart赤nez died on May 10th,sadness
"LAPD Arrests Tyler Barriss, Suspect in Kansas 'Swatting' Incident",sadness
Mute Button,neutral
Alexandria Picks Euille As First Black Mayor,joy
Irving's acting notes for Hamlet go under the hammer,anger
House GOP will consider whether to impeach IRS Commissioner Koskinen,neutral
"VP Pence On Walking Out of Colts Game After Protests: ＆I Will Not Dignify Any Event that Disrespects Our Soldiers, our Flag＊",disgust
This is how I roll! South Korean politician makes a brilliant entrance as he pushes his suitcase to waiting flunky without breaking his stride,joy
"Former EPA Aide Accuses Scott Pruitt Of 'Unethical, Potentially Illegal' Behavior",anger
Troy Smith leads 49ers to comeback win in London,joy
Senate Blocks Olson as AG; President Picks Ex-Judge,neutral
Closed voting sites hit minority counties harder for busy midterm elections,anger
Top 5 tech gifts for grandparents,neutral
EXCLUSIVE: MAFS' Jessika Power claims her 'desperate' ex Dan Webb 'secretly bombards her with calls and begs to see her again'...and 'even his own MOTHER wants them to get back together',sadness
Christian Rappers Sue Katy Perry Over 'Dark Horse',surprise
Lots of Matzah: Passover's 'Bread of Affliction',joy
The fruits of Wild Sweet Orange?s labor on display tonight,surprise
Redskins QB Alex Smith sheds bulky brace on injured right leg,neutral
That Mischievous Kid On 'AHS' Is The Son Of An O-Town Band Member,neutral
